,Unnamed: 0,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex,Delta 15 N (o/oo),Delta 13 C (o/oo)
83,83,2,0.5889261744966443,0.9023255813953488,0.8354978354978355,0.6666666666666666,0,8.90002,-26.46254
84,84,1,0.6258389261744965,0.8279069767441861,0.8268398268398268,0.5317460317460317,0,8.32718,-26.38396
85,85,1,0.6929530201342281,0.944186046511628,0.8398268398268398,0.5634920634920635,0,9.14863,-26.09635
86,86,1,0.6090604026845637,0.9069767441860465,0.8225108225108225,0.6031746031746031,0,8.57087,-26.22227
87,87,1,0.6191275167785235,0.8651162790697675,0.8181818181818182,0.5555555555555556,0,8.59147,-26.08165
88,88,1,0.6426174496644295,0.8930232558139535,0.8181818181818182,0.626984126984127,0,9.07826,-26.12417
89,89,1,0.6526845637583892,0.8744186046511628,0.8225108225108225,0.5714285714285714,0,8.36936,-26.11199
90,90,1,0.5989932885906041,0.8372093023255813,0.8744588744588745,0.5634920634920635,0,8.46531,-26.05621
91,91,1,0.6895973154362416,0.8418604651162791,0.8874458874458875,0.6825396825396826,0,8.77018,-25.83352
92,92,1,0.5704697986577181,0.7953488372093024,0.8008658008658008,0.5396825396825397,0,8.01485,-26.69543
93,93,1,0.6644295302013423,0.8418604651162791,0.8051948051948052,0.7063492063492064,0,8.49915,-26.42406
94,94,1,0.6073825503355705,0.8046511627906977,0.8095238095238095,0.5238095238095238,0,8.90723,-26.30037
95,95,1,0.6845637583892616,0.8790697674418604,0.9004329004329005,0.6825396825396826,0,8.48204,-26.57941
96,96,1,0.639261744966443,0.8651162790697675,0.8225108225108225,0.5873015873015873,0,8.10277,-26.50086
97,97,1,0.6761744966442953,0.8604651162790697,0.8484848484848485,0.6904761904761905,0,8.39459,-26.01152
98,98,1,0.5553691275167786,0.7488372093023257,0.7705627705627706,0.4603174603174603,0,9.04218,-26.15775
99,99,1,0.7248322147651007,0.8604651162790697,0.8311688311688312,0.6507936507936508,0,8.97025,-26.03679
100,100,0,0.587248322147651,0.8325581395348837,0.8311688311688312,0.5912698412698413,0,8.84451,-26.28055
101,101,0,0.6879194630872483,0.9302325581395349,0.8787878787878788,0.75,0,9.01079,-26.38085
102,102,0,0.6325503355704698,0.7441860465116279,0.7922077922077922,0.4880952380952381,0,9.2151,-26.2253
103,103,0,0.634228187919463,0.9302325581395349,0.8225108225108225,0.6746031746031746,0,9.51929,-25.69199
104,104,0,0.6359060402684563,0.8651162790697675,0.8354978354978355,0.4642857142857143,0,9.02642,-25.86482
105,105,0,0.6661073825503356,0.8790697674418604,0.7965367965367965,0.5634920634920635,0,8.85699,-25.80208
106,106,0,0.6476510067114094,0.7999999999999999,0.8614718614718615,0.5952380952380952,0,8.77322,-26.48973
107,107,0,0.6409395973154363,0.9302325581395349,0.8225108225108225,0.6190476190476191,0,9.59245,-25.70711
108,108,0,0.639261744966443,0.7906976744186046,0.7835497835497836,0.503968253968254,0,9.79532,-25.27385
109,109,0,0.7248322147651007,0.8837209302325582,0.8528138528138528,0.7579365079365079,0,9.31735,-25.45171
110,110,0,0.639261744966443,0.7674418604651163,0.8571428571428571,0.6071428571428571,0,8.43951,-26.57563
111,111,0,0.7651006711409396,0.944186046511628,0.8268398268398268,0.7301587301587301,0,8.65466,-26.32909
112,112,0,0.6661073825503356,0.8232558139534883,0.8354978354978355,0.5079365079365079,0,9.02657,-26.06203
113,113,0,0.7080536912751678,0.9069767441860465,0.8528138528138528,0.6785714285714286,0,8.80186,-26.41218
114,114,0,0.6644295302013423,0.9627906976744186,0.8268398268398268,0.6190476190476191,0,8.80967,-26.78958
115,115,0,0.7164429530201343,0.8511627906976744,0.8484848484848485,0.6468253968253969,0,8.91434,-26.42018
116,116,2,0.6476510067114094,0.7906976744186046,0.8138528138528138,0.4603174603174603,0,9.18021,-25.77264
117,117,2,0.6258389261744965,0.9534883720930233,0.8614718614718615,0.5992063492063492,0,9.49645,-26.36678
118,118,2,0.5989932885906041,0.7906976744186046,0.8181818181818182,0.5317460317460317,0,8.96436,-23.90309
119,119,2,0.6895973154362416,0.8651162790697675,0.8181818181818182,0.5277777777777778,0,9.32277,-26.09989
120,120,2,0.6073825503355705,0.7999999999999999,0.8095238095238095,0.5,0,9.04296,-26.19444
121,121,2,0.6325503355704698,0.9209302325581395,0.8571428571428571,0.5555555555555556,0,9.11066,-26.42563
122,122,2,0.6744966442953021,0.7906976744186046,0.7619047619047619,0.5476190476190477,0,9.30722,-25.61039
123,123,2,0.6946308724832214,0.8604651162790697,0.8744588744588745,0.6150793650793651,0,9.59462,-25.42621
124,124,2,0.5906040268456376,0.7395348837209302,0.8051948051948052,0.48412698412698413,0,8.81668,-25.95399
125,125,2,0.6812080536912752,0.8837209302325582,0.8614718614718615,0.6349206349206349,0,9.22537,-25.60826
126,126,2,0.6510067114093959,0.8186046511627908,0.8268398268398268,0.5198412698412699,0,8.88098,-25.89741
127,127,2,0.6963087248322147,0.8511627906976744,0.8441558441558441,0.6825396825396826,0,8.52566,-26.0245
128,128,2,0.6543624161073825,0.7953488372093024,0.8268398268398268,0.48412698412698413,0,9.19031,-25.73722
129,129,2,0.7399328859060403,0.8372093023255813,0.9090909090909091,0.6349206349206349,0,9.10702,-26.01363
130,130,2,0.6459731543624161,0.8325581395348837,0.8225108225108225,0.5277777777777778,0,8.9846,-25.57956
131,131,2,0.7231543624161074,0.8930232558139535,0.8528138528138528,0.5555555555555556,0,8.86495,-26.1396
132,132,1,0.6174496644295302,0.8604651162790697,0.8354978354978355,0.5555555555555556,0,8.98705,-25.57647
133,133,1,0.6291946308724832,0.8604651162790697,0.8614718614718615,0.7103174603174603,0,8.56708,-26.49288
134,134,1,0.639261744966443,0.8186046511627908,0.8095238095238095,0.5436507936507936,0,8.717,-25.77951
135,135,1,0.6895973154362416,0.813953488372093,0.8225108225108225,0.6190476190476191,0,8.94365,-26.06943
136,136,1,0.5973154362416108,0.813953488372093,0.8268398268398268,0.503968253968254,0,8.75984,-25.97696
137,137,1,0.6744966442953021,0.9348837209302326,0.8658008658008658,0.6309523809523809,0,8.95998,-26.32601
138,138,1,0.6208053691275168,0.7674418604651163,0.8008658008658008,0.5396825396825397,0,8.61651,-26.07021
139,139,1,0.6661073825503356,0.8325581395348837,0.8354978354978355,0.6746031746031746,0,9.25769,-25.88798
140,140,1,0.6744966442953021,0.7953488372093024,0.8354978354978355,0.5396825396825397,0,9.2881,-25.54976
141,141,1,0.6812080536912752,0.7999999999999999,0.8095238095238095,0.5515873015873016,0,9.23408,-26.01549
142,142,1,0.5385906040268457,0.7209302325581395,0.8138528138528138,0.48412698412698413,0,8.79787,-26.61075
143,143,1,0.6828859060402686,0.7906976744186046,0.8225108225108225,0.5912698412698413,0,9.05674,-25.79529
144,144,1,0.6258389261744965,0.7813953488372093,0.8311688311688312,0.47619047619047616,0,9.06829,-25.85203
145,145,1,0.6543624161073825,0.8697674418604651,0.8008658008658008,0.5793650793650794,0,9.22033,-26.03442
146,146,1,0.6577181208053692,0.8651162790697675,0.8225108225108225,0.6746031746031746,0,9.11006,-25.79549
147,147,1,0.6140939597315437,0.855813953488372,0.7965367965367965,0.5515873015873016,0,8.68744,-25.8306
148,148,1,0.6040268456375839,0.8279069767441861,0.8441558441558441,0.5476190476190477,0,8.94332,-25.79189
149,149,1,0.634228187919463,0.8418604651162791,0.8354978354978355,0.5952380952380952,0,8.97533,-26.03495
150,150,1,0.6040268456375839,0.7953488372093024,0.8095238095238095,0.5873015873015873,0,8.93465,-26.07081
151,151,1,0.6963087248322147,0.8604651162790697,0.8701298701298701,0.6349206349206349,0,8.8964,-26.06967
152,152,1,0.7802013422818792,0.8325581395348837,0.8311688311688312,0.5555555555555556,0,9.03935,-24.30229
153,153,1,0.8389261744966443,0.9069767441860465,0.8484848484848485,0.6190476190476191,0,8.92069,-24.23592
154,154,1,0.860738255033557,0.8930232558139535,0.8354978354978355,0.5793650793650794,0,9.29078,-24.7557
155,155,1,0.761744966442953,0.8697674418604651,0.8138528138528138,0.5595238095238095,0,8.64701,-24.62717
156,156,1,0.8842281879194631,0.9209302325581395,0.8528138528138528,0.5912698412698413,0,9.00642,-24.61867
157,157,1,0.7583892617449665,0.8279069767441861,0.8571428571428571,0.626984126984127,0,8.88942,-24.49433
158,158,1,0.7734899328859061,0.8465116279069766,0.7705627705627706,0.5158730158730159,0,8.85664,-24.55644
159,159,1,0.860738255033557,0.8465116279069766,0.8528138528138528,0.5952380952380952,0,8.63701,-24.84059
160,160,1,0.7718120805369127,0.8790697674418604,0.8441558441558441,0.6587301587301587,0,8.47173,-24.29229
161,161,1,0.860738255033557,0.9255813953488371,0.8571428571428571,0.5873015873015873,0,8.79581,-24.36088
162,162,1,0.7818791946308725,0.8279069767441861,0.8354978354978355,0.6031746031746031,0,8.95063,-24.59897
163,163,1,0.8674496644295302,0.944186046511628,0.8398268398268398,0.5992063492063492,0,8.68747,-24.38751
164,164,1,0.7885906040268457,0.8046511627906977,0.8008658008658008,0.5873015873015873,0,8.72037,-24.80526
165,165,1,0.87248322147651,0.8418604651162791,0.8701298701298701,0.6428571428571429,0,9.0233,-24.38933
166,166,1,0.7701342281879194,0.7953488372093024,0.8225108225108225,0.5674603174603174,0,9.12277,-24.90024
167,167,1,0.8473154362416108,0.9116279069767442,0.8701298701298701,0.6428571428571429,0,9.8059,-24.7294
168,168,1,0.8439597315436241,0.9302325581395349,0.8528138528138528,0.5238095238095238,0,10.02019,-24.54704
169,169,1,0.9731543624161074,0.8279069767441861,0.7835497835497836,0.5873015873015873,0,9.14382,-24.57994
170,170,1,0.7785234899328859,0.8651162790697675,0.8225108225108225,0.5476190476190477,0,9.32105,-24.64162
171,171,1,0.825503355704698,0.8465116279069766,0.8441558441558441,0.6984126984126984,0,9.27158,-24.64335
172,172,1,0.7114093959731543,0.8046511627906977,0.7835497835497836,0.5714285714285714,0,9.35138,-24.6879
173,173,1,0.8137583892617449,0.813953488372093,0.8268398268398268,0.5396825396825397,0,9.42666,-24.26375
174,174,1,0.7248322147651007,0.772093023255814,0.8095238095238095,0.4603174603174603,0,9.35416,-25.01185
175,175,1,0.8489932885906041,0.9023255813953488,0.8354978354978355,0.6031746031746031,0,9.28153,-24.97134
176,176,1,0.7835570469798658,0.8325581395348837,0.8441558441558441,0.5238095238095238,0,9.74144,-24.59467
177,177,1,0.87248322147651,0.8837209302325582,0.8528138528138528,0.6587301587301587,0,9.36799,-24.47142
178,178,1,0.8473154362416108,0.855813953488372,0.8658008658008658,0.5396825396825397,0,8.9399,-23.89017
179,179,1,0.8305369127516778,0.8837209302325582,0.8658008658008658,0.6031746031746031,0,9.63074,-24.34684
180,180,1,0.7785234899328859,0.8279069767441861,0.8268398268398268,0.5873015873015873,0,9.37369,-24.52896
181,181,1,0.8859060402684563,0.9302325581395349,0.8874458874458875,0.7222222222222222,0,9.25177,-24.69638
182,182,1,0.686241610738255,0.772093023255814,0.8095238095238095,0.5079365079365079,0,9.08458,-24.54903
183,183,1,0.9093959731543625,0.9674418604651163,0.8701298701298701,0.6825396825396826,0,9.49283,-24.59996
184,184,1,0.7130872483221476,0.7767441860465116,0.8095238095238095,0.5317460317460317,0,9.36668,-24.45195
185,185,1,0.8557046979865772,0.8744186046511628,0.8787878787878788,0.6507936507936508,0,9.23196,-24.17282
186,186,1,0.8338926174496645,0.8651162790697675,0.8441558441558441,0.5714285714285714,0,9.75486,-24.31198
187,187,1,0.7969798657718121,0.7813953488372093,0.8614718614718615,0.6190476190476191,0,9.07825,-25.1455
188,188,1,0.7986577181208054,0.8511627906976744,0.8441558441558441,0.6111111111111112,0,8.83502,-24.65859
189,189,1,0.87248322147651,0.9627906976744186,0.9090909090909091,0.7619047619047619,0,9.43146,-24.6844
190,190,1,0.7869127516778524,0.772093023255814,0.8311688311688312,0.42857142857142855,0,9.80589,-24.73735
191,191,1,0.8976510067114094,0.9255813953488371,0.8874458874458875,0.7142857142857143,0,10.02544,-24.90816
192,192,1,0.8221476510067114,0.9069767441860465,0.9090909090909091,0.626984126984127,0,9.53262,-24.66867
193,193,1,0.7751677852348994,0.813953488372093,0.8095238095238095,0.5793650793650794,0,9.61734,-24.66188
194,194,1,0.8540268456375839,0.8883720930232558,0.8484848484848485,0.5634920634920635,0,10.02372,-24.86594
195,195,1,0.7634228187919463,0.7906976744186046,0.8484848484848485,0.5555555555555556,0,9.36493,-24.66259
196,196,1,0.8540268456375839,0.8325581395348837,0.8484848484848485,0.5833333333333334,0,9.43684,-24.16566
197,197,1,0.8523489932885906,0.8604651162790697,0.8701298701298701,0.7063492063492064,0,9.45827,-24.35575
198,198,1,0.8406040268456376,0.8325581395348837,0.8225108225108225,0.5396825396825397,0,9.46819,-24.45721
199,199,1,0.8221476510067114,0.9116279069767442,0.9177489177489178,0.6825396825396826,0,9.34089,-24.45189
200,200,1,0.8640939597315437,0.8697674418604651,0.8095238095238095,0.5158730158730159,0,9.6895,-24.43062
201,201,1,0.8355704697986577,0.8046511627906977,0.8571428571428571,0.5833333333333334,0,9.32169,-24.41562
202,202,1,0.8070469798657718,0.7627906976744185,0.8614718614718615,0.5277777777777778,0,9.46929,-24.48403
203,203,1,0.8624161073825504,0.8837209302325582,0.8701298701298701,0.626984126984127,0,9.43782,-24.36202
204,204,1,0.7667785234899329,0.8046511627906977,0.8354978354978355,0.5714285714285714,0,9.415,-24.805
205,205,1,0.8506711409395974,0.9162790697674418,0.8787878787878788,0.6428571428571429,0,9.93727,-24.59066
206,206,1,0.7130872483221476,0.8046511627906977,0.8095238095238095,0.5317460317460317,0,9.56534,-24.60882
207,207,1,0.8758389261744967,0.8744186046511628,0.8528138528138528,0.5476190476190477,0,9.77528,-24.56481
208,208,1,0.7583892617449665,0.772093023255814,0.8268398268398268,0.5158730158730159,0,9.62357,-24.78984
209,209,1,0.8271812080536912,0.9255813953488371,0.8787878787878788,0.6428571428571429,0,9.88809,-24.59513
210,210,1,0.8422818791946309,0.8744186046511628,0.8744588744588745,0.6031746031746031,0,9.74492,-24.404
211,211,1,0.7651006711409396,0.9023255813953488,0.8398268398268398,0.5595238095238095,0,9.46985,-24.65786
212,212,1,0.8708053691275167,0.9069767441860465,0.8917748917748918,0.626984126984127,0,0.0,-23.78767
213,213,1,0.785234899328859,0.7674418604651163,0.8181818181818182,0.5793650793650794,0,9.65061,-24.48153
214,214,1,0.7667785234899329,0.7906976744186046,0.8441558441558441,0.5793650793650794,0,9.26715,-24.31912
215,215,1,0.936241610738255,0.9209302325581395,0.8961038961038961,0.6349206349206349,0,9.70465,-24.53494
216,216,1,0.7298657718120806,0.8418604651162791,0.8744588744588745,0.5396825396825397,0,9.37608,-24.40753
217,217,1,0.8322147651006712,0.8465116279069766,0.8354978354978355,0.5992063492063492,0,9.4618,-24.70615
218,218,1,0.8523489932885906,0.8837209302325582,0.9090909090909091,0.6507936507936508,0,9.98044,-24.68741
219,219,1,0.8422818791946309,0.8697674418604651,0.8571428571428571,0.5992063492063492,0,9.39305,-24.25255
220,220,0,0.7734899328859061,0.613953488372093,0.9134199134199135,0.7142857142857143,0,7.993,-25.5139
221,221,0,0.8389261744966443,0.758139534883721,0.9956709956709957,0.9047619047619048,0,8.14756,-25.39369
222,222,0,0.8171140939597316,0.655813953488372,0.9090909090909091,0.7063492063492064,0,8.14705,-25.46172
223,223,0,0.8389261744966443,0.7069767441860465,0.9437229437229437,0.9047619047619048,0,8.2554,-25.40075
224,224,0,0.7986577181208054,0.6744186046511628,0.9307359307359307,0.8571428571428571,0,8.2345,-25.54456
225,225,0,0.7802013422818792,0.627906976744186,0.9090909090909091,0.7222222222222222,0,7.9953,-25.32829
226,226,0,0.761744966442953,0.6790697674418604,0.9134199134199135,0.7619047619047619,0,8.24515,-25.46782
227,227,0,0.7835570469798658,0.7116279069767442,0.948051948051948,0.8253968253968254,0,8.22673,-25.4276
228,228,0,0.7265100671140939,0.6232558139534884,0.9047619047619048,0.6984126984126984,0,8.13643,-25.32176
229,229,0,0.785234899328859,0.7162790697674418,0.9307359307359307,0.8174603174603174,0,8.1631,-25.38017
230,230,0,0.686241610738255,0.6372093023255814,0.9264069264069265,0.7380952380952381,0,8.19579,-25.3933
231,231,0,0.8221476510067114,0.7488372093023257,0.935064935064935,0.8809523809523809,0,8.10417,-25.50562
232,232,0,0.7634228187919463,0.6372093023255814,0.9264069264069265,0.7380952380952381,0,7.77672,-25.4168
233,233,0,0.8120805369127516,0.6790697674418604,0.922077922077922,0.9285714285714286,0,7.8208,-25.48025
234,234,0,0.7684563758389261,0.6790697674418604,0.9090909090909091,0.6666666666666666,0,7.79958,-25.62618
235,235,0,0.8271812080536912,0.7302325581395348,0.9393939393939394,0.9285714285714286,0,8.07137,-25.52473
236,236,0,0.7046979865771812,0.627906976744186,0.9090909090909091,0.6587301587301587,0,7.63884,-25.52627
237,237,0,0.825503355704698,0.7069767441860465,0.9567099567099567,1.0,0,8.27376,-25.00169
238,238,0,0.7751677852348994,0.6744186046511628,0.9047619047619048,0.7619047619047619,0,7.84057,-25.37899
239,239,0,0.8171140939597316,0.7023255813953488,0.961038961038961,0.8492063492063492,0,7.96491,-25.39587
240,240,0,0.8422818791946309,0.6651162790697674,0.9437229437229437,0.9047619047619048,0,7.8962,-25.37746
241,241,0,0.7567114093959731,0.6744186046511628,0.9307359307359307,0.7936507936507936,0,7.6322,-25.46569
242,242,0,0.7802013422818792,0.6744186046511628,0.922077922077922,0.6984126984126984,0,7.90436,-25.3947
243,243,0,0.7768456375838926,0.7348837209302326,0.9307359307359307,0.8015873015873016,0,7.90971,-25.38157
244,244,0,0.7197986577181208,0.6093023255813953,0.9307359307359307,0.7936507936507936,0,7.68528,-25.39181
245,245,0,0.7734899328859061,0.7023255813953488,0.9307359307359307,0.8095238095238095,0,7.83733,-25.42826
246,246,0,0.7466442953020134,0.6651162790697674,0.935064935064935,0.6507936507936508,0,7.96621,-25.69327
247,247,0,0.802013422818792,0.6976744186046512,0.9307359307359307,0.8968253968253969,0,7.92358,-25.48383
248,248,0,0.8087248322147651,0.6651162790697674,0.9090909090909091,0.7301587301587301,0,7.6887,-25.50811
249,249,0,0.8389261744966443,0.7116279069767442,0.9523809523809523,0.8809523809523809,0,8.30515,-25.19017
250,250,0,0.7936241610738255,0.7116279069767442,0.961038961038961,0.8333333333333334,0,0.0,0.0
251,251,0,0.7181208053691275,0.6604651162790697,0.9047619047619048,0.746031746031746,0,7.63452,-25.46327
252,252,0,0.7567114093959731,0.6744186046511628,0.8961038961038961,0.8015873015873016,0,7.97408,-25.53768
253,253,0,1.0,0.7906976744186046,0.9956709956709957,0.9603174603174603,0,7.76843,-25.6821
254,254,0,0.8238255033557047,0.6883720930232559,0.9523809523809523,0.8174603174603174,0,7.89744,-26.63405
